plot.id,foc,cmp,tree.id,species,dbh,ba20,ref,brg.to.ref,backbrg,dist.to.ref,notes,tree.or.logger,former.id,
SA03,,X,,ABCO,40-60,,,160,X,6.6,,tree,,
SA03,X,,2516,ABCO,42.5,9,2503,69,,2.9,,tree,,
SA03,,X,,ABCO,20-40,,,96,X,1.6,,tree,,
SA03,,X,,ABCO,20-40,,,16,X,4.2,dead- decay = 2 ,tree,,
SA03,,X,,ABCO,20-40,,,282,X,5.5,,tree,,
SA03,,X,,ABCO,20-40,,,212,X,8.3,,tree,,
SA03,X,,2517,PSME,71.5,8,2500,222,,7.6,,tree,,
SA03,,X,,ABCO,20-40,,,354,X,6.5,,tree,,
SA03,,X,,PSME,40-60,,,240,X,8.2,,tree,,
SA03,,X,,CADE,20-40,,,158,X,2.7,,tree,,
SA03,X,,2518,PSME,41.9,7,2500,302,,15,,tree,,
SA03,,X,,PIPO,60-80,,,8,X,0.8,,tree,,
SA03,,X,,PIPO,60-80,,,151,X,2.1,,tree,,
SA03,,X,,PIPO,60-80,,,227,X,6.4,dead- decay = 2 ,tree,,
SA03,X,,2519,PSME,68.5,7,2512,63,,13.3,,tree,,
SA03,,X,,CADE,40-60,,,61,X,4.7,,tree,,
SA03,,X,,QUKE,20-40,,,164,X,3.1,,tree,,
SA03,,X,,CADE,20-40,,,302,X,8.2,,tree,,
SA03,X,,2520,PIPO,42,10,PM265,283,,7.3,from previous sampling period ,tree,,
SA03,,X,,PIPO,60-80,,,42,X,0.6,,tree,,
SA03,,X,,ABCO,20-40,,,222,X,2.4,,tree,,
SA03,,X,,PSME,40-60,,,283,X,7.3,,tree,,
SA03,X,,2521,PIPO,,15,2520,178,,6.1,,tree,,
SA03,,X,,CADE,20-40,,,209,X,1.5,,tree,,
SA03,,X,,CADE,20-40,,,270,X,1,,tree,,
SA03,,X,,ABCO,20-40,,,318,X,2,,tree,,
SA03,,X,,ABCO,20-40,,,233,,6.9,,tree,,
SA03,X,,2522,ABCO,61,10,2521,158,,10.8,,tree,,
SA03,,X,,ABCO,20-40,,,18,X,3.7,,tree,,
SA03,,X,,PILA,40-60,,,194,X,4.1,,tree,,
SA03,,X,,ABCO,20-40,,,136,X,7.7,,tree,,
SA03,,X,,CADE,20-40,,,282,X,9.8,,tree,,
SA03,X,,2523,ABCO,42.5,10,2521,259,,10.6,,tree,,
SA03,,X,,ABCO,20-40,,,212,X,2.2,,tree,,
SA03,,X,,ABCO,40-60,,,112,X,4,,tree,,
SA03,,X,,ABCO,20-40,,,295,X,4.2,,tree,,
SA03,,X,,PSME,40-60,,,355,X,6.6,,tree,,
SB01,X,,PM293,PSME,44.3,13,PM293,,,,,tree,PM293,
SB01,,X,,PIPO,40-60,,,294,X,2.3,,tree,,
SB01,,X,,PIPO,60-80,,,82,X,2.9,,tree,,
SB01,,X,,PIPO,20-40,,,202,X,6.6,,tree,,
SB01,X,,2583,PIPO,45.5,9,PM293,57,,8.2,,tree,,
SB01,,X,,ABCO,40-60,,,270,X,2.2,,tree,,
SB01,,X,,PIPO,20-40,,,212,X,2.4,,tree,,
SB01,,X,,CADE,20-40,,,46,X,4,stump cut,tree,,
SB01,,X,,PIPO,20-40,,,103,X,4.8,,tree,,
SB01,X,,2584,PIPO,63,9,PM294,76,,4.3,,tree,,
SB01,,X,,PIPO,40-60,,,240,X,2.9,,tree,,
SB01,,X,,CADE,60-80,,,350,X,7.1,,tree,,
SB01,,X,,PSME,20-40,,,76,X,4.3,,tree,,
SB01,X,,PM294,PSME,31.8,13,PM294,,,,,tree,PM294,
SB01,,X,,PIPO,60-80,,,76,,4.3,,tree,,
SB01,,X,,CADE,60-80,,,106,X,4.7,,tree,,
SB01,,X,,CADE,60-80,,,312,X,7,,tree,,
SB01,X,,2585,PIPO,43.8,9,PM292,305,,9.2,,tree,,
SB01,,X,,PIPO,20-40,,,88,X,3.5,,tree,,
SB01,,X,,CADE,100-120,,,266,X,8.1,,tree,,
SB01,,X,,ABCO,80-100,,,205,X,7.5,,tree,,
SB01,,X,,ABCO,40-60,,,134,X,7,,tree,,
SB01,X,,PM292,PSME,36.5,,PM292,,,,,tree,PM292,
SB01,,X,,ABCO,60-80,,,190,X,3.6,,tree,,
SB01,,X,,ABCO,40-60,,,296,X,8.6,,tree,,
SB01,,X,,PILA,20-40,,,60,X,8.3,,tree,,
SB01,,X,,PIPO,40-60,,,131,X,9.3,,tree,,
SB01,X,,PM290,PSME,38,,PM290,,,,,tree,PM290,
SB01,,X,,PILA,20-40,,,330,X,3,,tree,,
SB01,,X,,CADE,60-80,,,192,X,1.7,,tree,,
SB01,,X,,PSME,20-40,,,80,X,1.7,,tree,,
SB01,X,,2587,PIPO,46,10,PM290,162,,9.1,,tree,,
SB01,,X,,PSME,20-40,,,304,X,1.2,,tree,,
SB01,,X,,PIPO,20-40,,,29,X,2.1,,tree,,
SB01,,X,,CADE,20-40,,,123,X,1,,tree,,
SB01,,X,,PIPO,60-80,,,221,X,3.8,,tree,,
SB01,X,,PM285,PSME,60,,PM285,,,,,tree,PM285,
SB01,,X,,CADE,60-80,,,241,X,0.3,,tree,,
SB01,,X,,QUKE,60-80,,,310,X,5,,tree,,
SB01,,X,,CADE,60-80,,,102,X,6.3,,tree,,
SB01,X,,2588,PIPO,58.7,4,PM285,88,,15.8,,tree,,
SB01,,X,,CADE,20-40,,,62,X,2.6,,tree,,
SB01,,X,,ABCO,60-80,,,182,X,8.3,,tree,,
SB01,,X,,CADE,20-40,,,203,X,3.5,,tree,,
SB01,,X,,CADE,20-40,,,134,X,4.2,,tree,,
SB01,,X,,CADE,20-40,,,296,X,3.1,,tree,,
SB01,X,,2589,PSME,37.7,8,SBREFUGEREF,355,X,6.8,refugium sample,tree,,
SB01,,X,,CADE,20-40,,,355,,6.1,,tree,,
SB01,,X,,PSME,20-40,,,4,,2.8,,tree,,
SB01,,X,,QUKE,40-60,,,270,X,5,,tree,,
SB01,,X,,PSME,40-60,,,135,X,6.8,,tree,,
SB01,X,,2590,PSME,37.3,10,2589,276,,6.8,refugium sample,tree,,
SB01,,X,,PILA,20-40,,,4,X,1,,tree,,
SB01,,X,,PSME,20-40,,,107,X,2.8,,tree,,
SB01,,X,,PSME,20-40,,,183,X,4,,tree,,
SB01,,X,,PSME,20-40,,,276,X,6.8,,tree,,
RS10,X,,2524,PIPO,81.1,13,2524,,,,GPS WAY POINT,tree,,
RS10,,X,,PILA,20-40,,,174,X,2.8,,tree,,
RS10,,X,,PILA,20-40,,,240,X,2.8,,tree,,
RS10,,X,,PSME,20-40,,,336,X,3.3,,tree,,
RS10,,X,,PSME,20-40,,,62,X,4.1,,tree,,
RS10,X,,2525,PSME,37.6,10,2524,62,X,4.1,,tree,,
RS10,,X,,PIPO,80-100,,,62,,4.1,,tree,,
RS10,,X,,PSME,20-40,,,286,X,4,,tree,,
RS10,,X,,PIPO,20-40,,,30,X,3,,tree,,
RS10,,X,,PSME,20-40,,,120,X,6.2,,tree,,
RS10,X,,2526,PIPO,69,10,2525,190,,2.8,,tree,,
RS10,,X,,PIPO,20-40,,,15,X,2.3,,tree,,
RS10,,X,,PIPO,20-40,,,166,X,0.4,,tree,,
RS10,,X,,CADE,80-100,,,306,X,4.7,,tree,,
RS10,,X,,QUKE,20-40,,,102,X,6.6,,tree,,
RS10,X,,2527,PSME,43.8,12,2524,140,,10.5,,tree,,
RS10,,X,,CADE,80-100,,,100,X,5.8,,tree,,
RS10,,X,,PSME,20-40,,,170,X,3,,tree,,
RS10,,X,,QUKE,20-40,,,287,X,8.4,,tree,,
RS10,,X,,PIPO,100-120,,,322,X,13.2,,tree,,
RS10,X,,2528,PIPO,115.1,4,2527,322,X,13.2,,tree,,
RS10,,X,,PSME,40-60,,,322,,13.2,,tree,,
RS10,,X,,PSME,20-40,,,65,X,14.1,,tree,,
RS10,,X,,BEDROCK,,,,261,X,2.5,and man made wall?,tree,,
RS10,,X,,CADE,20-40,,,22,X,11.5,,tree,,
RS10,X,,2529,PIPO,115.9,4,2528,46,,18.6,,tree,,
RS10,,X,,BEDROCK,,,,110,X,7,,tree,,
RS10,,X,,CADE,20-40,,,60,X,6.3,,tree,,
RS10,,X,,QUKE,40-60,,,225,X,10,,tree,,
RS10,,X,,PIPO,40-60,,,289,X,16.1,,tree,,
RS10,X,,2530,PSME,41.6,11,2529,322,,14.6,,tree,,
RS10,,X,,PSME,40-60,,,48,X,10.9,,tree,,
RS10,,X,,PIPO,20-40,,,100,X,7.6,,tree,,
RS10,,X,,PSME,40-60,,,160,X,5.6,,tree,,
RS10,,X,,BEDROCK,,,,280,X,1.2,,tree,,
RS10,,X,,BEDROCK,,,,12,X,3,,tree,,
RS10,X,,2531,PIPO,105,9,2532,18,,8.2,,tree,,
RS10,,X,,PSME,20-40,,,300,X,5.6,,tree,,
RS10,,X,,PSME,20-40,,,18,X,6.6,,tree,,
RS10,,X,,PSME,40-60,,,79,X,8.3,,tree,,
RS10,,X,,CADE,20-40,,,132,X,2.9,,tree,,
RS10,,X,,PIPO,80-100,,,235,X,9.9,,tree,,
RS10,X,,2532,PSME,53.7,10,2530,330,,6.4,,tree,,
RS10,,X,,PSME,39.2,,,230,X,2,,tree,,
RS10,,X,,PSME,40-60,,,330,X,6.4,,tree,,
RS10,,X,,PIPO,20-40,,,50,X,6.8,,tree,,
RS10,,X,,PSME,40-60,,,144,X,7.1,,tree,,
RS10,X,,2533,PSME,76.3,7,2530,227,,8.5,,tree,,
RS10,,X,,CADE,80-100,,,144,X,9.6,,tree,,
RS10,,X,,PSME,40-60,,,50,X,9,,tree,,
RS10,,X,,PSME,40-60,,,79,X,6.8,,tree,,
RS10,,X,,QUKE,20-40,,,346,X,6.8,,tree,,
RS10,,X,,BEDROCK,,,,285,X,3.3,,tree,,
RS10,X,,2534,PIPO,116.2,6,2534,,,,,tree,,
RS10,,X,,PSME,20-40,,,300,X,6.3,,tree,,
RS10,,X,,PSME,20-40,,,75,X,3.4,,tree,,
RS10,,X,,PIPO,60-80,,,145,X,11.3,,tree,,
RS10,,X,,PSME,20-40,,,198,X,8,,tree,,
RS10,X,,2535,PSME,49.2,9,2534,271,,11.6,,tree,,
RS10,,X,,NO CLEAR COMPETITOR,,,,37,X,NA,,tree,,
RS10,,X,,PSME,20-40,,,222,X,5.9,,tree,,
RS10,,X,,PSME,20-40,,,281,X,8.3,,tree,,
RS10,,X,,PSME,20-40,,,122,X,5.7,,tree,,
RS10,X,,2536,PIPO,123.9,11,2535,25,,11.8,,tree,,
RS10,,X,,PSME,20-40,,,44,X,5.8,,tree,,
RS10,,X,,PSME,20-40,,,123,X,5.6,,tree,,
RS10,,X,,PIPO,40-60,,,214,X,9,,tree,,
RS10,,X,,PSME,40-60,,,288,X,9.9,,tree,,
RS10,X,,2537,ABCO,65,12,2536,250,,9.9,*whoops! Covered an ABCO,tree,,
RS10,,X,,PIPO,60-80,,,128,X,8.5,,tree,,
RS10,,X,,PSME,20-40,,,273,X,5.6,,tree,,
RS10,,X,,PSME,20-40,,,5,X,3.4,,tree,,
RS10,,X,,PIPO,40-60,,,76,X,6.1,dead- decay = 3,tree,,
RS10,X,,2538,PIPO,104.4,10,2537,294,,14.5,,tree,,
RS10,,X,,CADE,40-60,,,29,X,6.4,,tree,,
RS10,,X,,PIPO,60-80,,,45,X,11.8,,tree,,
RS10,,X,,PIPO,20-40,,,136,,4.1,,tree,,
RS10,,X,,PSME,20-40,,,242,,7.1,,tree,,
RS10,X,,2539,ABCO,89,11,2538,340,,12.7,,tree,,
RS10,,X,,CADE,40-60,,,270,X,1.8,,tree,,
RS10,,X,,PILA,60-80,,,48,X,0.2,,tree,,
RS10,,X,,PSME,20-40,,,199,X,3.9,,tree,,
RS10,X,,2540,PSME,35.5,12,2538,308,,4.3,,tree,,
RS10,,X,,PIPO,100-120,,,315,X,3.8,,tree,,
RS10,,X,,PSME,20-40,,,194,X,4.6,,tree,,
RS10,,X,,PSME,20-40,,,36,X,,,tree,,
RS10,,X,,PSME,20-40,,,125,X,5.3,,tree,,
RS10,X,,2541,PSME,39.9,12,2532,235,,7,,tree,,
RS10,,X,,CADE,140-160,,,95,X,4.7,,tree,,
RS10,,X,,PSME,40-60,,,235,X,7,,tree,,
RS10,,X,,PIPO,20-40,,,283,X,1.5,SNAG CLASS 1 ,tree,,
RT02,X,,2561,PSME,47.5,11,2561,,,,,tree,,
RT02,,X,,PSME,20-40,,,191,x,1.4,,tree,,
RT02,,X,,PSME,80-100,,,100,x,4.3,SNAG decay = 3,tree,,
RT02,,X,,ABCO,40-60,,,358,x,7.1,,tree,,
RT02,,X,,PSME,20-40,,,256,x,1.8,SNAG decay = 3,tree,,
RT02,X,,2562,ABCO,43.8,7,2561,358,x,7.1,,tree,,
RT02,,X,,PSME,40-60,,,358,,7.1,,tree,,
RT02,,X,,PSME,20-40,,,280,x,4,,tree,,
RT02,,X,,ABCO,20-40,,,100,x,3.4,,tree,,
RT02,,X,,PSME,20-40,,,57,x,5.9,,tree,,
RT02,X,,2563,PSME,27.7,10,2561,191,x,1.4,,tree,,
RT02,,X,,PSME,40-60,,,191,,1.4,,tree,,
RT02,,X,,PSME,80-100,,,70,x,4.7,SNAG decay = 3,tree,,
RT02,,X,,QUKE,20-40,,,153,x,4.5,,tree,,
RT02,,X,,CADE,80-100,,,255,x,8.3,,tree,,
RT02,X,,2564,ABCO,28,12,2563,350,,18.8,,tree,,
RT02,,X,,ABCO,20-40,,,196,x,2.2,,tree,,
RT02,,X,,PILA,20-40,,,350,X,3,,tree,,
RT02,,X,,ABCO,20-40,,,132,X,1,,tree,,
RT02,,X,,ABCO,40-60,,,258,X,4.9,,tree,,
RT02,X,,2565,PSME,51,13,2564,298,,3.3,,tree,,
RT02,,X,,ABCO,20-40,,,284,X,2.2,,tree,,
RT02,,X,,ABCO,20-40,,,162,X,1.1,,tree,,
RT02,,X,,ABCO,20-40,,,352,X,5,,tree,,
RT02,,X,,PILA,20-40,,,130,X,2.9,,tree,,
RT02,X,,2566,ABCO,41.2,12,2563,84,,5.3,,tree,,
RT02,,X,,ABCO,20-40,,,339,X,4.1,,tree,,
RT02,,X,,ABCO,20-40,,,244,X,1.5,,tree,,
RT02,,X,,ABCO,20-40,,,114,X,4.4,,tree,,
RT02,X,,2567,PSME,36,12,2566,84,,2,,tree,,
RT02,,X,,ABCO,20-40,,,18,X,3.8,,tree,,
RT02,,X,,ABCO,40-60,,,324,X,4.9,,tree,,
RT02,,X,,ABCO,20-40,,,141,X,0.8,,tree,,
RT02,,X,,ABCO,20-40,,,269,X,10,,tree,,
RT02,X,,2568,ABCO,38.4,13,2567,146,,4.1,,tree,,
RT02,,X,,ABCO,20-40,,,329,,4,,tree,,
RT02,,X,,PSME,40-60,,,254,X,7.1,,tree,,
RT02,,X,,ABCO,20-40,,,58,X,3.1,,tree,,
RT02,,X,,PSME,20-40,,,149,X,4.1,,tree,,
RT02,X,,2569,PSME,123.5,8,2566,0,,9.8,,tree,,
RT02,,X,,ABCO,20-40,,,321,X,11.3,,tree,,
RT02,,X,,CADE,20-40,,,158,X,1.3,,tree,,
RT02,,X,,ABCO,20-40,,,40,X,3.7,,tree,,
RT02,,X,,PILA,120-140,,,230,X,4.6,,tree,,
RT02,X,,2570,ABCO,91.5,13,2569,288,,19.4,,tree,,
RT02,,X,,ABCO,20-40,,,346,X,4.2,,tree,,
RT02,,X,,SNAG,80-100,,,42,X,10.7,decay = 2,tree,,
RT02,,X,,CADE,40-60,,,120,X,6.9,,tree,,
RT02,,X,,SNAG,80-100,,,210,X,3.9,decay = 2,tree,,
RT02,X,,2571,PSME,107.7,8,2570,84,,7.7,,tree,,
RT02,,X,,PSME,100-120,,,299,X,2.4,,tree,,
RT02,,X,,CADE,20-40,,,358,X,0.3,,tree,,
RT02,,X,,SNAG,100-120,,,124,X,6.1,,tree,,
RT02,,X,,ABCO,20-40,,,201,X,7.2,,tree,,
RT02,X,,2572,ABCO,37.2,14,2569,110,,13.6,,tree,,
RT02,,X,,CADE,20-40,,,96,X,4.4,,tree,,
RT02,,X,,PSME,20-40,,,194,X,3.4,,tree,,
RT02,,X,,PSME,20-40,,,320,X,6.4,,tree,,
RT02,X,,2573,PSME,30.8,11,2572,14,,4.4,,tree,,
RT02,,X,,CADE,60-80,,,178,X,1.7,,tree,,
RT02,,X,,ABCO,20-40,,,294,X,3,,tree,,
RT02,,X,,ABCO,20-40,,,14,X,4.4,,tree,,
RT02,,X,,ABCO,20-40,,,50,X,1.9,,tree,,
RT02,X,,2574,ABCO,27,12,2573,50,X,1.9,,tree,,
RT02,,X,,PSME,20-40,,,50,,1.9,,tree,,
RT02,,X,,ABCO,20-40,,,46,X,4.5,,tree,,
RT02,,X,,CADE,60-80,,,141,X,4.3,,tree,,
RT02,,X,,CADE,20-40,,,334,X,3.5,,tree,,
RT02,,X,,CADE,40-60,,,228,X,7.3,,tree,,
RT02,X,,2575,PSME,35.5,11,2574,175,,7.7,,tree,,
RT02,,x,,ABCO,20-40,,,14,X,2.3,,tree,,
RT02,,x,,CADE,20-40,,,111,X,2.5,,tree,,
RT02,,x,,CADE,20-40,,,243,X,2.5,,tree,,
RT02,,x,,CADE,20-40,,,307,X,4.4,,tree,,
RT02,X,,2576,ABCO,42,13,2575,153,,18.3,,tree,,
RT02,,x,,BED ROCK,,,,275,X,2,,tree,,
RT02,,x,,CADE,40-60,,,89,X,3.2,,tree,,
RT02,,x,,PSME,20-40,,,94,X,0.9,,tree,,
RT02,,x,,ABCO,20-40,,,45,X,3.3,,tree,,
TEDDY,X,,PM41,PSME,,,PM41,,,,,tree,PM41,
TEDDY,,X,,QUKE,40-60,,,283,X,5.1,,tree,,
TEDDY,,X,,PIPO,20-40,,,3,X,2.6,,tree,,
TEDDY,,X,,PIPO,60-80,,,125,X,4.4,,tree,,
TEDDY,,X,,CADE,80-100,,,215,X,4.7,,tree,,
TEDDY,X,,PM44,PSME,,,PM44,,,,,tree,PM44,
TEDDY,,X,,CADE,20-40,,,260,X,1.5,,tree,,
TEDDY,,X,,QUKE,80-100,,,86,X,4.8,,tree,,
TEDDY,,X,,PSME,20-40,,,25,X,5.7,,tree,,
TEDDY,,X,,PIPO,60-80,,,152,X,9,,tree,,
TEDDY,X,,PM47,PSME,,,PM47,,,,,tree,PM47,
TEDDY,,X,,PSME,,,,298,X,6.4,,tree,,
TEDDY,,X,,CADE,,,,14,X,8.3,,tree,,
TEDDY,,X,,ABCO,,,,76,X,5.4,,tree,,
TEDDY,,X,,CADE,,,,160,X,5,,tree,,
TEDDY,X,,PM48,PSME,,,PM48,,,,,tree,PM48,
TEDDY,,X,,PSME,40-60,,,70,X,9.5,,tree,,
TEDDY,,X,,QUKE,40-60,,,170,X,10.7,,tree,,
TEDDY,,X,,PILA,60-80,,,251,X,9.7,,tree,,
TEDDY,,X,,CADE,20-40,,,272,X,7.6,,tree,,
TEDDY,,X,,PSME/CADE,40-0,,,352,X,6.2,"snag, decay = 2 ",tree,,
TEDDY,X,,PM101,PSME,,,PM101,,,,,tree,PM101,
TEDDY,,X,,CADE,60-80,,,204,X,1.2,,tree,,
TEDDY,,X,,ABCO,40-60,,,232,X,4.6,,tree,,
TEDDY,,X,,ABCO,20-40,,,328,X,7.1,,tree,,
TEDDY,,X,,PIPO,60-80,,,3,X,12.7,,tree,,
TEDDY,,X,,CADE,60-80,,,105,X,3.2,,tree,,
ZA03,X,,1381,PSME,120.5,2,1381,,,,,tree,,
ZA03,,x,,PSME,80-100,,,73,X,7.6,STUMP,tree,,
ZA03,,x,,PIPO,20-40,,,140,X,12.7,,tree,,
ZA03,,x,,PIPO,40-60,,,227,X,14.6,,tree,,
ZA03,,x,,PSME,20-40,,,303,X,10.7,STUMP,tree,,
ZA03,X,,1382,PIPO,62.8,4,1381,42,,14.7,,tree,,
ZA03,,X,,PIPO,40-60,,,271,X,5.9,STUMP,tree,,
ZA03,,X,,PSME,40-60,,,195,X,4.8,,tree,,
ZA03,,X,,PIPO,20-40,,,88,X,7.5,,tree,,
ZA03,,X,,PSME,120-140,,,42,X,14.7,,tree,,
ZA03,X,,1383,PSME,96.4,5,1382,52,,10.8,,tree,,
ZA03,,X,,PIPO,40-60,,,25,X,5.9,STUMP,tree,,
ZA03,,X,,PSME,40-60,,,311,X,7.7,,tree,,
ZA03,,X,,PSME,20-40,,,214,X,2,,tree,,
ZA03,,X,,PSME,20-40,,,124,X,8.9,,tree,,
ZA03,X,,1384,PSME,47.8,2,1383,311,X,7.7,,tree,,
ZA03,,X,,PSME,40-60,,,311,,7.7,,tree,,
ZA03,,X,,PIPO,40-60,,,86,X,8.4,STUMP,tree,,
ZA03,,X,,PIPO,40-60,,,330,X,14.5,STUMP,tree,,
ZA03,,X,,QUKE,20-40,,,217,X,1.6,,tree,,
ZA03,X,,1385,PIPO,90.6,7,1384,30,,20,,tree,,
ZA03,,X,,PSME,20-40,,,290,X,2.2,STUMP,tree,,
ZA03,,X,,PSME,20-40,,,350,X,3.3,STUMP,tree,,
ZA03,,X,,PIPO,80-100,,,172,X,7.8,STUMP,tree,,
ZA03,,X,,PIPO,80-100,,,85,X,13.2,STUMP,tree,,
ZA03,X,,1386,PSME,42.5,6,1385,132,,7.8,,tree,,
ZA03,,X,,PSME,20-40,,,112,X,3.8,STUMP,tree,,
ZA03,,X,,PSME,20-40,,,251,X,5.2,DECAY = 1,tree,,
ZA03,,X,,CADE,20-40,,,279,X,6.5,DECAY =1 ,tree,,
ZA03,,X,,PIPO,20-40,,,323,X,15.2,,tree,,
ZA03,X,,1387,PSME,25.4,7,1386,76,,5.1,,tree,,
ZA03,,X,,PILA,20-40,,,63,,1.5,,tree,,
ZA03,,X,,PSME,20-40,,,120,X,8.4,STUMP,tree,,
ZA03,,X,,PSME,40-60,,,76,X,5.1,,tree,,
ZA03,,X,,CADE,20-40,,,338,X,1.7,,tree,,
ZA03,X,,1388,PIPO,58.5,8,1387,145,,22.3,,tree,,
ZA03,,X,,PIPO,40-60,,,144,,0.9,,tree,,
ZA03,,X,,PIPO,20-40,,,70,X,3.6,,tree,,
ZA03,,X,,PIPO,40-60,,,137,X,5.5,,tree,,
ZA03,X,,1389,PIPO,55.4,9,1388,144,,0.9,,tree,,
ZA03,,X,,PIPO,40-60,,,144,X,0.9,,tree,,
ZA03,,X,,PIPO,80-100,,,232,X,18.7,,tree,,
ZA03,,X,,PIPO,40-60,,,275,X,8.4,,tree,,
ZA03,,X,,PIPO,40-60,,,29,X,12.9,,tree,,
ZA03,X,,1390,PSME,31.8,8,1389,152,,13,,tree,,
ZA03,,X,,PSME,20-40,,,257,X,6.7,,tree,,
ZA03,,X,,PIPO,80-100,,,301,X,8.7,,tree,,
ZA03,,X,,PSME,40-60,,,32,X,11.7,,tree,,
ZA03,,X,,PIPO,80-100,,,85,X,8.4,STUMP,tree,,
ZA03,X,,1391,PIPO,81.2,9,1390,271,,7.9,,tree,,
ZA03,,X,,PSME,20-40,,,271,X,7.9,,tree,,
ZA03,,X,,PIPO,40-60,,,43,X,1.4,,tree,,
ZA03,,X,,PIPO,60-80,,,168,X,3.1,,tree,,
ZA03,X,,1392,PIPO,58.9,4,1391,168,X,3.1,,tree,,
ZA03,,X,,PIPO,60-80,,,168,,3.1,,tree,,
ZA03,,X,,PIPO,20-40,,,205,X,13.8,,tree,,
ZA03,,X,,PIPO,20-40,,,192,X,10.5,,tree,,
ZA03,,X,,PIPO,40-60,,,125,X,8.8,STUMP,tree,,
ZA03,X,,1393,PSME,54.4,6,1391,175,,10.8,,tree,,
ZA03,,X,,PSME,20-40,,,124,,1,,tree,,
ZA03,,X,,PSME,20-40,,,257,,1,,tree,,
ZA03,,X,,PSME,40-60,,,60,X,1.5,,tree,,
ZA03,,X,,PSME,20-40,,,192,X,6.2,,tree,,
ZA03,X,,1394,PSME,51.3,7,1381,159,,29.4,,tree,,
ZA03,,X,,PIPO,100-120,,,65,X,6.2,,tree,,
ZA03,,X,,PSME,20-40,,,127,X,4.5,,tree,,
ZA03,,X,,PSME,20-40,,,215,X,11.2,,tree,,
ZA03,,X,,PSME,40-60,,,336,X,17.5,,tree,,
ZA03,X,,1395,PIPO,68.6,12,1394,257,,7.3,,tree,,
ZA03,,X,,PSME,20-40,,,133,,0.8,DECAY = 1,tree,,
ZA03,,X,,STUMP,20-40,,,158,X,3.4,VERY BURNT,tree,,
ZA03,,X,,PSME,20-40,,,211,X,3.9,DECAY =1 ,tree,,
ZA03,,X,,PIPO,100-120,,,303,X,2,dead- decay = 3,tree,,
ZA03,X,,1396,PIPO,81.3,7,1381,164,,21.2,,tree,,
ZA03,,X,,PSME,20-40,,,269,X,1.4,SNAG DECAY = 1,tree,,
ZA03,,X,,PSME,20-40,,,110,,1,SNAG DECAY =1 ,tree,,
ZA03,,X,,PSME,20-40,,,236,,1,,tree,,
ZA03,,X,,STUMP,40-60,,,178,X,12,,tree,,
ZA22,X,,1316,PSME,41,6,1316,,,,,tree,,
ZA22,,X,,PSME,20-40,,,259,,3.8,,tree,,
ZA22,,X,,QUCH,20-40,,,266,X,2.5,,tree,,
ZA22,,X,,QUKE,20-40,,,102,X,5.2,,tree,,
ZA22,X,,1317,PSME,27.7,7,1316,259,,3.8,,tree,,
ZA22,,X,,PSME,40-60,,,65,,3.8,,tree,,
ZA22,,X,,QUKE,40-60,,,148,X,4.6,,tree,,
ZA22,,X,,QUKE,80-100,,,125,X,0.8,,tree,,
ZA22,X,,1318,PSME,28.7,4,1317,342,X,5.1,,tree,,
ZA22,,X,,PSME,40-60,,,218,X,1.3,,tree,,
ZA22,,X,,QUCH,20-40,,,6,X,0.5,,tree,,
ZA22,,X,,PSME,40-60,,,98,X,7,,tree,,
ZA22,X,,1320,PSME,44.6,5,1318,90,X,1.3,,tree,,
ZA22,,X,,PSME,20-40,,,90,,1.3,,tree,,
ZA22,,X,,QUKE,80-100,,,184,X,4.1,,tree,,
ZA22,,X,,QUCH,20-40,,,83,X,5.3,,tree,,
ZA22,,X,,QUCH,20-40,,,310,X,1.1,,tree,,
ZA22,X,,1321,PSME,28,6,1321,,,,,tree,,
ZA22,,X,,PSME,20-40,,,138,X,4.9,,tree,,
ZA22,,X,,CADE,20-40,,,262,X,2,,tree,,
ZA22,,X,,QUKE,20-40,,,88,X,3.1,,tree,,
ZA22,,X,,PSME,20-40,,,20,X,2.2,,tree,,
ZA22,X,,1322,PSME,28.5,6,1321,20,X,2.2,,tree,,
ZA22,,X,,PSME,20-40,,,20,,2.2,,tree,,
ZA22,,X,,QUKE,20-40,,,137,X,3.8,,tree,,
ZA22,,X,,QUKE,20-40,,,338,X,2.6,,tree,,
ZA22,,X,,PSME,20-40,,,280,X,2.3,,tree,,
ZA22,X,,1323,PSME,27,8,1322,296,,5.4,,tree,,
ZA22,,X,,QUKE,20-40,,,143,,0.5,,tree,,
ZA22,,X,,PSME,20-40,,,76,,0.7,,tree,,
ZA22,,X,,PSME,20-40,,,270,,2.4,,tree,,
ZA22,,X,,PSME,20-40,,,167,X,4,,tree,,
ZA22,X,,1324,PSME,,7,1323,270,,2.4,,tree,,
ZA22,,X,,PSME,20-40,,,270,X,2.4,,tree,,
ZA22,,X,,PSME,20-40,,,200,X,4.1,,tree,,
ZA22,,X,,PSME,20-40,,,100,X,1.8,,tree,,
ZA22,,X,,PSME,20-40,,,30,X,3.1,,tree,,
ZA24,X,,1325,PSME,65.3,5,1325,0,,0,,tree,,
ZA24,,X,,ABCO,100-120,,,322,,2.8,,tree,,
ZA24,,X,,PSME,20-40,,,14,X,3.6,,tree,,
ZA24,,X,,PSME,20-40,,,152,,2,,tree,,
ZA24,,X,,QUKE,20-40,,,51,,5.6,,tree,,
ZA24,X,,1326,ABCO,110,4,1325,322,,2.8,,tree,,
